company_key,signal_id,present,observed_date,strength,confidence,source,url
BLUE SEPTIC TANK SERVICE|BRADENTON,fmcsa_fleet_delta,false,,0,needs second snapshot; only one FMCSA pull exists (2026-09-03),fmcsa_census,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=824146
AMBERJACK SANITATION|ENGLEWOOD,ucc_renewal_window,true,2027-04-26,0.000,n_future_filings=1; median_gap_months=; pcf_grade=none; ripe_basis=lender_window_entry,quintel_ucc_model,https://www.floridaucc.com/uccweb/searchNameResults.aspx?fileNumber=202504057758
AMBERJACK SANITATION|ENGLEWOOD,ucc_termination_12mo,false,,0,not available in file: raw.ucc_fl carries no termination flag,quintel_ucc_model,
AMBERJACK SANITATION|ENGLEWOOD,fmcsa_new_dot_12mo,false,2006-06-09,0,DOT registration older than 12 months,fmcsa_census,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=1512988
AMBERJACK SANITATION|ENGLEWOOD,fmcsa_fleet_size,true,20240617 0,0.200,"2 power units; size feature, not an intent signal",fmcsa_census,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=1512988
AMBERJACK SANITATION|ENGLEWOOD,fmcsa_fleet_delta,false,,0,needs second snapshot; only one FMCSA pull exists (2026-09-03),fmcsa_census,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=1512988
FOWLERS SEPTIC TANKS|CRESTVIEW,ucc_renewal_window,true,2027-10-28,0.000,n_future_filings=3; median_gap_months=; pcf_grade=none; ripe_basis=lender_window_entry,quintel_ucc_model,https://www.floridaucc.com/uccweb/searchNameResults.aspx?fileNumber=202600095932
FOWLERS SEPTIC TANKS|CRESTVIEW,ucc_termination_12mo,false,,0,not available in file: raw.ucc_fl carries no termination flag,quintel_ucc_model,
FOWLERS SEPTIC TANKS|CRESTVIEW,fmcsa_new_dot_12mo,false,2003-02-26,0,DOT registration older than 12 months,fmcsa_census,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=1100841
FOWLERS SEPTIC TANKS|CRESTVIEW,fmcsa_fleet_size,true,20240131 0,0.200,"2 power units; size feature, not an intent signal",fmcsa_census,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=1100841
FOWLERS SEPTIC TANKS|CRESTVIEW,fmcsa_fleet_delta,false,,0,needs second snapshot; only one FMCSA pull exists (2026-09-03),fmcsa_census,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=1100841
ENSLEY SEPTIC TANK SERVICE|PENSACOLA,ucc_renewal_window,true,2027-04-24,0.000,n_future_filings=1; median_gap_months=; pcf_grade=none; ripe_basis=lender_window_entry,quintel_ucc_model,https://www.floridaucc.com/uccweb/searchNameResults.aspx?fileNumber=202503434981
ENSLEY SEPTIC TANK SERVICE|PENSACOLA,ucc_termination_12mo,false,,0,not available in file: raw.ucc_fl carries no termination flag,quintel_ucc_model,
ENSLEY SEPTIC TANK SERVICE|PENSACOLA,fmcsa_new_dot_12mo,false,2000-05-24,0,DOT registration older than 12 months,fmcsa_census,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=882374
ENSLEY SEPTIC TANK SERVICE|PENSACOLA,fmcsa_fleet_size,true,20240119 0,0.600,"6 power units; size feature, not an intent signal",fmcsa_census,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=882374
ENSLEY SEPTIC TANK SERVICE|PENSACOLA,fmcsa_fleet_delta,false,,0,needs second snapshot; only one FMCSA pull exists (2026-09-03),fmcsa_census,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=882374
EMERALD COAST WASTEWATER SOLUTIONS|CRESTVIEW,ucc_renewal_window,true,2027-11-27,0.000,n_future_filings=1; median_gap_months=; pcf_grade=none; ripe_basis=lender_window_entry,quintel_ucc_model,https://www.floridaucc.com/uccweb/searchNameResults.aspx?fileNumber=202600405729
EMERALD COAST WASTEWATER SOLUTIONS|CRESTVIEW,ucc_termination_12mo,false,,0,not available in file: raw.ucc_fl carries no termination flag,quintel_ucc_model,
EMERALD COAST WASTEWATER SOLUTIONS|CRESTVIEW,fmcsa_new_dot_12mo,false,2022-09-28,0,DOT registration older than 12 months,fmcsa_census,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=3961176
EMERALD COAST WASTEWATER SOLUTIONS|CRESTVIEW,fmcsa_fleet_size,true,20240528 0,0.500,"5 power units; size feature, not an intent signal",fmcsa_census,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=3961176
EMERALD COAST WASTEWATER SOLUTIONS|CRESTVIEW,fmcsa_fleet_delta,false,,0,needs second snapshot; only one FMCSA pull exists (2026-09-03),fmcsa_census,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=3961176
S AND S SEPTIC SERVICES|SAINT CLOUD,ucc_renewal_window,true,2027-12-16,0.000,n_future_filings=1; median_gap_months=; pcf_grade=none; ripe_basis=lender_window_entry,quintel_ucc_model,https://www.floridaucc.com/uccweb/searchNameResults.aspx?fileNumber=202601253744
S AND S SEPTIC SERVICES|SAINT CLOUD,ucc_termination_12mo,false,,0,not available in file: raw.ucc_fl carries no termination flag,quintel_ucc_model,
S AND S SEPTIC SERVICES|SAINT CLOUD,fmcsa_new_dot_12mo,false,2022-10-20,0,DOT registration older than 12 months,fmcsa_census,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=3973068
S AND S SEPTIC SERVICES|SAINT CLOUD,fmcsa_fleet_size,true,20240301 0,0.200,"2 power units; size feature, not an intent signal",fmcsa_census,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=3973068
S AND S SEPTIC SERVICES|SAINT CLOUD,fmcsa_fleet_delta,false,,0,needs second snapshot; only one FMCSA pull exists (2026-09-03),fmcsa_census,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=3973068
ACE SEPTIC TANK SERVICE|HERNANDO,ucc_renewal_window,true,2026-09-15,0.000,n_future_filings=1; median_gap_months=; pcf_grade=none; ripe_basis=lender_window_entry,quintel_ucc_model,https://www.floridaucc.com/uccweb/searchNameResults.aspx?fileNumber=202500216509
ACE SEPTIC TANK SERVICE|HERNANDO,ucc_termination_12mo,false,,0,not available in file: raw.ucc_fl carries no termination flag,quintel_ucc_model,
ACE SEPTIC TANK SERVICE|HERNANDO,fmcsa_new_dot_12mo,false,1999-07-26,0,DOT registration older than 12 months,fmcsa_census,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=820566
ACE SEPTIC TANK SERVICE|HERNANDO,fmcsa_fleet_size,true,,0.200,"2 power units; size feature, not an intent signal",fmcsa_census,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=820566
ACE SEPTIC TANK SERVICE|HERNANDO,fmcsa_fleet_delta,false,,0,needs second snapshot; only one FMCSA pull exists (2026-09-03),fmcsa_census,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=820566
BRIANS SEPTIC SERVICE|TALLAHASSEE,ucc_renewal_window,true,2027-03-03,0.000,n_future_filings=1; median_gap_months=; pcf_grade=none; ripe_basis=lender_window_entry,quintel_ucc_model,https://www.floridaucc.com/uccweb/searchNameResults.aspx?fileNumber=202501404597
BRIANS SEPTIC SERVICE|TALLAHASSEE,ucc_termination_12mo,false,,0,not available in file: raw.ucc_fl carries no termination flag,quintel_ucc_model,
BRIANS SEPTIC SERVICE|TALLAHASSEE,fmcsa_new_dot_12mo,false,2005-12-08,0,DOT registration older than 12 months,fmcsa_census,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=1441586
BRIANS SEPTIC SERVICE|TALLAHASSEE,fmcsa_fleet_size,true,20131027 0,0.400,"4 power units; size feature, not an intent signal",fmcsa_census,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=1441586
BRIANS SEPTIC SERVICE|TALLAHASSEE,fmcsa_fleet_delta,false,,0,needs second snapshot; only one FMCSA pull exists (2026-09-03),fmcsa_census,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=1441586
HILLS SEPTIC SERVICE|OCALA,ucc_renewal_window,true,2026-07-10,1.000,n_future_filings=1; median_gap_months=6.37; pcf_grade=none; ripe_basis=in_window_now,quintel_ucc_model,https://www.floridaucc.com/uccweb/searchNameResults.aspx?fileNumber=202402105885
HILLS SEPTIC SERVICE|OCALA,ucc_termination_12mo,false,,0,not available in file: raw.ucc_fl carries no termination flag,quintel_ucc_model,
HILLS SEPTIC SERVICE|OCALA,fmcsa_new_dot_12mo,false,2021-03-26,0,DOT registration older than 12 months,fmcsa_census,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=3598583
HILLS SEPTIC SERVICE|OCALA,fmcsa_fleet_size,false,,0,power_units=1,fmcsa_census,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=3598583
HILLS SEPTIC SERVICE|OCALA,fmcsa_fleet_delta,false,,0,needs second snapshot; only one FMCSA pull exists (2026-09-03),fmcsa_census,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=3598583
TRI COUNTY SEPTIC SERVICE|ORANGE CITY,ucc_renewal_window,true,2026-10-10,0.000,n_future_filings=1; median_gap_months=; pcf_grade=none; ripe_basis=lender_window_entry,quintel_ucc_model,https://www.floridaucc.com/uccweb/searchNameResults.aspx?fileNumber=202402266285
TRI COUNTY SEPTIC SERVICE|ORANGE CITY,ucc_termination_12mo,false,,0,not available in file: raw.ucc_fl carries no termination flag,quintel_ucc_model,
TRI COUNTY SEPTIC SERVICE|ORANGE CITY,fmcsa_new_dot_12mo,false,2003-10-15,0,DOT registration older than 12 months,fmcsa_census,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=1176077
TRI COUNTY SEPTIC SERVICE|ORANGE CITY,fmcsa_fleet_size,false,,0,power_units=1,fmcsa_census,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=1176077
TRI COUNTY SEPTIC SERVICE|ORANGE CITY,fmcsa_fleet_delta,false,,0,needs second snapshot; only one FMCSA pull exists (2026-09-03),fmcsa_census,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=1176077
TAMPA SEPTIC|DADE CITY,ucc_renewal_window,true,2026-10-08,0.000,n_future_filings=2; median_gap_months=; pcf_grade=none; ripe_basis=lender_window_entry,quintel_ucc_model,https://www.floridaucc.com/uccweb/searchNameResults.aspx?fileNumber=20250030498X
TAMPA SEPTIC|DADE CITY,ucc_termination_12mo,false,,0,not available in file: raw.ucc_fl carries no termination flag,quintel_ucc_model,
TAMPA SEPTIC|DADE CITY,fmcsa_new_dot_12mo,false,2020-01-17,0,DOT registration older than 12 months,fmcsa_census,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=3383534
TAMPA SEPTIC|DADE CITY,fmcsa_fleet_size,false,,0,power_units=1,fmcsa_census,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=3383534
TAMPA SEPTIC|DADE CITY,fmcsa_fleet_delta,false,,0,needs second snapshot; only one FMCSA pull exists (2026-09-03),fmcsa_census,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=3383534
COAST TO COAST CONCRETE PUMPING|WEEKI WACHEE,ucc_renewal_window,true,2026-11-24,0.000,n_future_filings=4; median_gap_months=; pcf_grade=none; ripe_basis=lender_window_entry,quintel_ucc_model,https://www.floridaucc.com/uccweb/searchNameResults.aspx?fileNumber=20250154724X
COAST TO COAST CONCRETE PUMPING|WEEKI WACHEE,ucc_termination_12mo,false,,0,not available in file: raw.ucc_fl carries no termination flag,quintel_ucc_model,
COAST TO COAST CONCRETE PUMPING|WEEKI WACHEE,fmcsa_new_dot_12mo,false,2019-08-28,0,DOT registration older than 12 months,fmcsa_census,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=3328208
COAST TO COAST CONCRETE PUMPING|WEEKI WACHEE,fmcsa_fleet_size,false,,0,power_units=1,fmcsa_census,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=3328208
COAST TO COAST CONCRETE PUMPING|WEEKI WACHEE,fmcsa_fleet_delta,false,,0,needs second snapshot; only one FMCSA pull exists (2026-09-03),fmcsa_census,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=3328208
GILBERTS SEPTIC SERVICES|PANAMA CITY,ucc_renewal_window,true,2026-12-25,0.000,n_future_filings=2; median_gap_months=; pcf_grade=none; ripe_basis=lender_window_entry,quintel_ucc_model,https://www.floridaucc.com/uccweb/searchNameResults.aspx?fileNumber=202501189467
GILBERTS SEPTIC SERVICES|PANAMA CITY,ucc_termination_12mo,false,,0,not available in file: raw.ucc_fl carries no termination flag,quintel_ucc_model,
GILBERTS SEPTIC SERVICES|PANAMA CITY,fmcsa_new_dot_12mo,false,2025-02-25,0,DOT registration older than 12 months,fmcsa_census,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=4367076
GILBERTS SEPTIC SERVICES|PANAMA CITY,fmcsa_fleet_size,false,,0,power_units=1,fmcsa_census,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=4367076
GILBERTS SEPTIC SERVICES|PANAMA CITY,fmcsa_fleet_delta,false,,0,needs second snapshot; only one FMCSA pull exists (2026-09-03),fmcsa_census,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=4367076
EDDIES SEPTIC SERVICES|ARCHER,ucc_renewal_window,true,2027-12-17,0.000,n_future_filings=1; median_gap_months=; pcf_grade=none; ripe_basis=lender_window_entry,quintel_ucc_model,https://www.floridaucc.com/uccweb/searchNameResults.aspx?fileNumber=202601270398
EDDIES SEPTIC SERVICES|ARCHER,ucc_termination_12mo,false,,0,not available in file: raw.ucc_fl carries no termination flag,quintel_ucc_model,
EDDIES SEPTIC SERVICES|ARCHER,fmcsa_new_dot_12mo,true,2025-10-10,0.700,USDOT 4479884 registered 2025-10-10,fmcsa_census,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=4479884
EDDIES SEPTIC SERVICES|ARCHER,fmcsa_fleet_size,false,,0,power_units=1,fmcsa_census,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=4479884
EDDIES SEPTIC SERVICES|ARCHER,fmcsa_fleet_delta,false,,0,needs second snapshot; only one FMCSA pull exists (2026-09-03),fmcsa_census,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=4479884
BIG RED SEPTIC|SPRING HILL,ucc_renewal_window,true,2027-12-28,0.000,n_future_filings=1; median_gap_months=; pcf_grade=none; ripe_basis=lender_window_entry,quintel_ucc_model,https://www.floridaucc.com/uccweb/searchNameResults.aspx?fileNumber=20260137844X
BIG RED SEPTIC|SPRING HILL,ucc_termination_12mo,false,,0,not available in file: raw.ucc_fl carries no termination flag,quintel_ucc_model,
BIG RED SEPTIC|SPRING HILL,fmcsa_new_dot_12mo,false,2025-06-20,0,DOT registration older than 12 months,fmcsa_census,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=4427540
BIG RED SEPTIC|SPRING HILL,fmcsa_fleet_size,false,,0,power_units=1,fmcsa_census,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=4427540
BIG RED SEPTIC|SPRING HILL,fmcsa_fleet_delta,false,,0,needs second snapshot; only one FMCSA pull exists (2026-09-03),fmcsa_census,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=4427540
SEASIDE SEPTIC SERVICES|NORTH PORT,ucc_renewal_window,true,2026-07-10,1.000,n_future_filings=0; median_gap_months=15.01; pcf_grade=none; ripe_basis=in_window_now,quintel_ucc_model,https://www.floridaucc.com/uccweb/searchNameResults.aspx?fileNumber=202302132863
SEASIDE SEPTIC SERVICES|NORTH PORT,ucc_termination_12mo,false,,0,not available in file: raw.ucc_fl carries no termination flag,quintel_ucc_model,
SEASIDE SEPTIC SERVICES|NORTH PORT,fmcsa_new_dot_12mo,false,2016-03-02,0,DOT registration older than 12 months,fmcsa_census,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=2860858
SEASIDE SEPTIC SERVICES|NORTH PORT,fmcsa_fleet_size,false,,0,power_units=1,fmcsa_census,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=2860858
SEASIDE SEPTIC SERVICES|NORTH PORT,fmcsa_fleet_delta,false,,0,needs second snapshot; only one FMCSA pull exists (2026-09-03),fmcsa_census,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=2860858
HERNANDO SEPTIC|SPRING HILL,ucc_renewal_window,true,2026-07-10,0.115,n_future_filings=1; median_gap_months=24.810000000000002; pcf_grade=none; ripe_basis=in_window_now,quintel_ucc_model,https://www.floridaucc.com/uccweb/searchNameResults.aspx?fileNumber=202400714930
HERNANDO SEPTIC|SPRING HILL,ucc_termination_12mo,false,,0,not available in file: raw.ucc_fl carries no termination flag,quintel_ucc_model,
HERNANDO SEPTIC|SPRING HILL,fmcsa_new_dot_12mo,false,2023-04-04,0,DOT registration older than 12 months,fmcsa_census,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=4055698
HERNANDO SEPTIC|SPRING HILL,fmcsa_fleet_size,false,,0,power_units=1,fmcsa_census,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=4055698
HERNANDO SEPTIC|SPRING HILL,fmcsa_fleet_delta,false,,0,needs second snapshot; only one FMCSA pull exists (2026-09-03),fmcsa_census,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=4055698
RGM SERVICES|HUDSON,ucc_renewal_window,true,2026-07-10,0.000,n_future_filings=0; median_gap_months=; pcf_grade=none; ripe_basis=in_window_now,quintel_ucc_model,https://www.floridaucc.com/uccweb/searchNameResults.aspx?fileNumber=202302462626
RGM SERVICES|HUDSON,ucc_termination_12mo,false,,0,not available in file: raw.ucc_fl carries no termination flag,quintel_ucc_model,
RGM SERVICES|HUDSON,fmcsa_new_dot_12mo,false,2023-08-24,0,DOT registration older than 12 months,fmcsa_census,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=4122283
RGM SERVICES|HUDSON,fmcsa_fleet_size,false,,0,power_units=1,fmcsa_census,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=4122283
RGM SERVICES|HUDSON,fmcsa_fleet_delta,false,,0,needs second snapshot; only one FMCSA pull exists (2026-09-03),fmcsa_census,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=4122283
FOCUS 4|BUSHNELL,ucc_renewal_window,true,2027-07-04,0.000,n_future_filings=2; median_gap_months=; pcf_grade=none; ripe_basis=lender_window_entry,quintel_ucc_model,https://www.floridaucc.com/uccweb/searchNameResults.aspx?fileNumber=202501425918
FOCUS 4|BUSHNELL,ucc_termination_12mo,false,,0,not available in file: raw.ucc_fl carries no termination flag,quintel_ucc_model,
FOCUS 4|BUSHNELL,fmcsa_new_dot_12mo,false,2022-05-09,0,DOT registration older than 12 months,fmcsa_census,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=3879479
FOCUS 4|BUSHNELL,fmcsa_fleet_size,false,,0,power_units=1,fmcsa_census,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=3879479
FOCUS 4|BUSHNELL,fmcsa_fleet_delta,false,,0,needs second snapshot; only one FMCSA pull exists (2026-09-03),fmcsa_census,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=3879479
ORLANDO SEPTIC SERVICES|CASSELBERRY,ucc_renewal_window,true,2026-09-30,0.000,n_future_filings=1; median_gap_months=; pcf_grade=none; ripe_basis=lender_window_entry,quintel_ucc_model,https://www.floridaucc.com/uccweb/searchNameResults.aspx?fileNumber=202402185897
ORLANDO SEPTIC SERVICES|CASSELBERRY,ucc_termination_12mo,false,,0,not available in file: raw.ucc_fl carries no termination flag,quintel_ucc_model,
ORLANDO SEPTIC SERVICES|CASSELBERRY,fmcsa_new_dot_12mo,false,2013-12-02,0,DOT registration older than 12 months,fmcsa_census,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=2457806
ORLANDO SEPTIC SERVICES|CASSELBERRY,fmcsa_fleet_size,false,,0,power_units=1,fmcsa_census,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=2457806
ORLANDO SEPTIC SERVICES|CASSELBERRY,fmcsa_fleet_delta,false,,0,needs second snapshot; only one FMCSA pull exists (2026-09-03),fmcsa_census,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=2457806
KELLEYS SEPTIC SERVICE|ZEPHYRHILLS,ucc_renewal_window,true,2028-01-26,0.000,n_future_filings=1; median_gap_months=; pcf_grade=none; ripe_basis=lender_window_entry,quintel_ucc_model,https://www.floridaucc.com/uccweb/searchNameResults.aspx?fileNumber=202601687140
KELLEYS SEPTIC SERVICE|ZEPHYRHILLS,ucc_termination_12mo,false,,0,not available in file: raw.ucc_fl carries no termination flag,quintel_ucc_model,
KELLEYS SEPTIC SERVICE|ZEPHYRHILLS,fmcsa_new_dot_12mo,false,2019-01-10,0,DOT registration older than 12 months,fmcsa_census,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=3231021
KELLEYS SEPTIC SERVICE|ZEPHYRHILLS,fmcsa_fleet_size,false,,0,power_units=1,fmcsa_census,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=3231021
KELLEYS SEPTIC SERVICE|ZEPHYRHILLS,fmcsa_fleet_delta,false,,0,needs second snapshot; only one FMCSA pull exists (2026-09-03),fmcsa_census,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=3231021
CLIFFS SEPTIC SERVICES|BROOKSVILLE,ucc_renewal_window,true,2026-12-02,0.000,n_future_filings=2; median_gap_months=; pcf_grade=none; ripe_basis=lender_window_entry,quintel_ucc_model,https://www.floridaucc.com/uccweb/searchNameResults.aspx?fileNumber=202501756779
CLIFFS SEPTIC SERVICES|BROOKSVILLE,ucc_termination_12mo,false,,0,not available in file: raw.ucc_fl carries no termination flag,quintel_ucc_model,
CLIFFS SEPTIC SERVICES|BROOKSVILLE,fmcsa_new_dot_12mo,false,2002-02-14,0,DOT registration older than 12 months,fmcsa_census,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=1004818
CLIFFS SEPTIC SERVICES|BROOKSVILLE,fmcsa_fleet_size,true,20240716 0,1.000,"24 power units; size feature, not an intent signal",fmcsa_census,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=1004818
CLIFFS SEPTIC SERVICES|BROOKSVILLE,fmcsa_fleet_delta,false,,0,needs second snapshot; only one FMCSA pull exists (2026-09-03),fmcsa_census,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=1004818
ANZALDO SEPTIC SERVICE|MOUNT DORA,ucc_renewal_window,true,2026-07-10,1.000,n_future_filings=0; median_gap_months=17.080000000000002; pcf_grade=none; ripe_basis=in_window_now,quintel_ucc_model,https://www.floridaucc.com/uccweb/searchNameResults.aspx?fileNumber=202300552165
ANZALDO SEPTIC SERVICE|MOUNT DORA,ucc_termination_12mo,false,,0,not available in file: raw.ucc_fl carries no termination flag,quintel_ucc_model,
ANZALDO SEPTIC SERVICE|MOUNT DORA,fmcsa_new_dot_12mo,false,,0,no DOT record,fmcsa_census,
ANZALDO SEPTIC SERVICE|MOUNT DORA,fmcsa_fleet_size,false,,0,power_units=0,fmcsa_census,
ANZALDO SEPTIC SERVICE|MOUNT DORA,fmcsa_fleet_delta,false,,0,needs second snapshot; only one FMCSA pull exists (2026-09-03),fmcsa_census,
MORING SEPTIC TANK COMPANY AND BACKHOE SERVICES|OCALA,ucc_renewal_window,true,2026-07-10,0.671,n_future_filings=3; median_gap_months=14.780000000000001; pcf_grade=none; ripe_basis=in_window_now,quintel_ucc_model,https://www.floridaucc.com/uccweb/searchNameResults.aspx?fileNumber=202302958273
MORING SEPTIC TANK COMPANY AND BACKHOE SERVICES|OCALA,ucc_termination_12mo,false,,0,not available in file: raw.ucc_fl carries no termination flag,quintel_ucc_model,
MORING SEPTIC TANK COMPANY AND BACKHOE SERVICES|OCALA,fmcsa_new_dot_12mo,false,,0,no DOT record,fmcsa_census,
MORING SEPTIC TANK COMPANY AND BACKHOE SERVICES|OCALA,fmcsa_fleet_size,false,,0,power_units=0,fmcsa_census,
MORING SEPTIC TANK COMPANY AND BACKHOE SERVICES|OCALA,fmcsa_fleet_delta,false,,0,needs second snapshot; only one FMCSA pull exists (2026-09-03),fmcsa_census,
